,Unnamed: 0,CourseName,CourseTag,Content,Down-votes,Up-votes,User,label
499,523,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",办法 佛教 佛教 般 中 观 思潮 老朽 说 佛教 物质 世界 外 安立 高 精神 境界 烦恼 菩提 般 学 重法性 二元论 ,0,4,网易北京市朝阳区网友&nbsp;visade0： ,0
500,524,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",宋 老师 玄学 讲 透彻 ,0,2,网易青海省西宁网友&nbsp;白显云： ,1
501,525,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",宋 老师 高明 玄学 说 成人 学 修蝉 收益 匪 浅 创新 性 ,0,1,网易安徽省合肥网友：,1
502,526,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",不错 拨云见日 感 ,0,2,网易陕西省咸阳手机网友&nbsp;有态度网友07i0Rq： ,1
503,527,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",民间 国学 大师 害人 浅 ,0,1,网易陕西省咸阳手机网友&nbsp;有态度网友07i0Rq： ,0
504,528,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",谢谢 听到 哲学 概念 人生 思考 谢 公开 课 听到 高质量 课程 ,0,2,网易云南省昆明手机网友&nbsp;有态度网友06KVGi： ,3
505,529,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",第一次 中国 哲学 清晰 认 中国 现代化 理论 创新 繁荣 中国 哲学 学问 发展 大众 中 建立 强大 文化 自信 ,0,2,网易山西省手机网友&nbsp;208990411： ,0
506,530,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",宋 老师 条分缕析 提纲挈领 准确 把握 中国 哲学 发展 内在 脉 听 茅塞顿 学生 回答 显示 老师 高屋建瓴 识 高 筹 理论 素养 功 这是 听 哲学 讲课 中 讲 清晰 了不起 真 大师 赞 ,0,6,网易湖南省常德网友&nbsp;老三届复读生： ,1
507,532,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",精粹 教授 感恩 ,0,10,网易山东省临沂网友：,1
508,533,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",一生 拜 王阳明 ,0,1,网易浙江省温州网友&nbsp;千寻寻千： ,0
509,534,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",真 宋 老师 通俗 语言 中国 哲学 发展 脉络 做 深入浅出 阐述 学术 基础 中国 哲学 感兴趣 受 教匪 浅 受 启发 生活 中 事 更深 理 感谢 宋 老师 感谢 人民大学 感谢 网 易 公开 课 平台 平淡 生活 沐浴 知识 阳光 中 ,0,1,网易福建省厦门手机网友：,1
510,535,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",感觉 条理 ,0,0,网易河南省郑州网友：,0
511,536,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",一代 名师 博古通今慧海 传心 功德无量 <b r> ,0,0,网易河北省石家庄网友&nbsp;example243243： ,1
512,537,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",东北 口音 听 有意思 发现 中国 哲学 史 梳理 中国 哲学 思路 发 老师 知识 渊博 值得 听 ,0,3,网易浙江省温州网友：,1
513,538,人民{##大学##}{##公开课##}：薪火传承·{##中国##}传统哲学通论 ,"传统哲学,宋志明,哲学,{##中国##}{##大学##}{##视频##}{##公开课##},",一代 名师 博古通今慧海 传心 功德无量 ,0,16,网易加拿大安大略省网友：,1
514,539,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",提问 安排 尴尬 真实性 令人 怀疑 ,0,0,网易浙江省台州网友&nbsp;m159****4960： ,1
515,540,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",老师 真 PP T 讲 不停 男 老师 讲 ,0,1,网易浙江省衢州网友&nbsp;有态度网友06Sypz： ,2
516,541,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",喜欢 戴 老师 女 老师 听 一分钟 跪 ㄒ  ㄑ ,0,0,网易山东省青岛手机网友：,1
517,542,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",网 易 云 课堂 发展 不错额 可汗学院 ur se ra 课程 质量 种类 数量 提升 程度 需求 谢 ,0,0,网易四川省内江网友：,2
518,543,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",口头禅 太 语言 冗重 本来 懂 听 懂 ,0,0,网易上海市长宁区网友：,1
519,544,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",老师 讲 上金院 讲 太 内容 清晰 念 讲 ,0,0,网易上海市浦东新区网友&nbsp;iguhf： ,1
520,545,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",位 师 上课 水平 戴 教授 强 PP T念 <b r>anyway 谢谢 老师 ,0,1,网易新加坡网友：,1
521,546,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",讲 挺 说 老师 PP T念 念 能不能 念 PP T 东西 老师 详尽 老师 教 内容 烂熟 心 语速 堂 课 短 时间 外汇 讲 详细 太 强度 老师 讲课 问 戴国强 老师 课 讲 课程 时间 宽松 ,0,0,网易湖南省郴州网友&nbsp;78436901： ,1
522,547,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",感觉 领导 类 美女 老师 讲课 劲 台 学生 倒 读 p p t 太 没意思 ,0,0,网易江苏省苏州手机网友：,1
523,548,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",美女 老师 都是 找 课件 捻 能不能 东西 b r ,0,0,网易河南省郑州网友：,1
524,549,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",混淆 东西 讲 汇率 升值 汇率 概念 b r >照 pp t念 ,0,0,网易内蒙古自治区巴彦淖尔网友：,1
525,550,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",念P PT 速度 解释 很难 听 ,0,0,网易福建省泉州网友&nbsp;滇海： ,1
526,551,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",遮盖 老师 不及 喜欢 戴国强 老师 ,0,0,网易河北省承德手机网友&nbsp;chinaxupeng1991： ,1
527,552,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",位 老师 讲 太 没劲 PP T 念 这是 讲课 有没 东西 解释 ,0,0,网易天津市和平区网友：,1
528,553,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",概念 概念 缺少 实 显 生动 ,0,0,网易北京市顺义区网友：,1
529,554,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",2018. 01. 课程 打卡 ,0,0,网易内蒙古自治区呼和浩特手机网友&nbsp;有态度网友07mVyW： ,0
530,555,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",老师 不行 ,0,0,网易河北省唐山手机网友&nbsp;gowildgirlwhy： ,1
531,557,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",老师 讲 太 谢谢 知识 传递 正 能量 同胞 辛苦 中国 ,1,1,网易广东省广州网友：,1
532,558,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",老师 读 P P T ,1,2,网易浙江省手机网友&nbsp;oep2jt4xft3e5cad2f6cb0ec48151cf7161db7deeb： ,1
533,559,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",语 发P PT 回家 自学 ,0,1,网易北京市网友：,1
534,560,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",不错 重点 PP T ,1,0,网易湖南省湘西土家族苗族自治州网友：,0
535,561,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",老师 讲 太 谢谢 知识 传递 正 能量 同胞 辛苦 中国 ,0,1,网易广东省广州网友：,1
536,562,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",这是 普及 性 课程 ,0,0,网易吉林省长春手机网友：,0
537,563,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",强度 太 时间 太 短 非 金融 专业 同学 听 一遍 ,0,1,网易湖南省郴州网友&nbsp;78436901： ,0
538,564,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",讲 太水 毁 学校 招牌 点 点 ,1,1,网易湖南省邵阳手机网友：,1
539,565,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",毫无营 毁 名 老师 备课 ,0,0,网易江苏省苏州手机网友：,1
540,566,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",念 课件 P PT ,0,0,网易湖南省岳阳手机网友：,1
541,567,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",这是 第一次 跑 评论 想到 都是 高级 ,0,0,网易美国新泽西州手机网友：,0
542,568,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",睡着 找 课件 捻 ,0,0,网易河南省郑州网友：,0
543,569,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",2014/ 04/ 课程 结束 讲 理论 .6. ,0,0,网易北京市丰台区网友：,0
544,570,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",深度 课程 z z z z z ,0,0,网易北京市丰台区网友：,0
545,571,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",亲爱 老师 听 睡着 z z z z ,0,2,网易北京市丰台区网友：,1
546,572,上海财经{##大学##}{##公开课##}：金融是现代经济的核心,"戴国强,经济学,{##中国##}{##大学##}{##视频##}{##公开课##},上海财经{##大学##},金融是现代经济的核心,",更新 求 更新 ,0,1,网易日本东京都网友：,0
547,573,云南财经{##大学##}{##公开课##}：现代物流管理,"云南财经{##大学##},李严锋,管理学,{##中国##}{##大学##}{##视频##}{##公开课##},现代物流管理,工商管理类,",网 易 云 音乐 网 易 公开 课 值得 点赞 ,0,0,网易北京市网友&nbsp;checnhen： ,0
548,574,云南财经{##大学##}{##公开课##}：现代物流管理,"云南财经{##大学##},李严锋,管理学,{##中国##}{##大学##}{##视频##}{##公开课##},现代物流管理,工商管理类,",两节 课 男 老师 有趣 节课 学生 都是 托儿 ,0,1,网易广东省湛江手机网友&nbsp;我不登天： ,1
549,575,云南财经{##大学##}{##公开课##}：现代物流管理,"云南财经{##大学##},李严锋,管理学,{##中国##}{##大学##}{##视频##}{##公开课##},现代物流管理,工商管理类,",节 课 好像 <b r 中 规 中 矩 ,0,0,网易山东省济南网友&nbsp;张大糊涂： ,0
550,576,云南财经{##大学##}{##公开课##}：现代物流管理,"云南财经{##大学##},李严锋,管理学,{##中国##}{##大学##}{##视频##}{##公开课##},现代物流管理,工商管理类,",国际 集装箱 物流 职业 ,0,1,网易重庆市网友：,0
551,578,云南财经{##大学##}{##公开课##}：现代物流管理,"云南财经{##大学##},李严锋,管理学,{##中国##}{##大学##}{##视频##}{##公开课##},现代物流管理,工商管理类,",老师 好像 考验 能不能 说 听 懂 能不能 听 懂 ,0,1,网易浙江省宁波手机网友&nbsp;猫恋耗子： ,1
